pr_id,id,user,state,submitted_at,body
3153161550,2935282208,gemini-code-assist[bot],COMMENTED,2025-06-17T11:34:08Z,"## Code Review

This pull request adds valuable tests for the Helmet middleware's HSTS header functionality, covering HTTPS requests, non-HTTPS requests, and specific options like `preload` and `includeSubDomains`. The tests correctly use `fasthttp.RequestCtx` to simulate requests and verify the response headers. The code is clear and the assertions are appropriate. A minor area for improvement is the duplication of test setup logic, which could be refactored into a helper function for better maintainability."
3153161550,2935300450,ReneWerner87,APPROVED,2025-06-17T11:39:13Z,
3153161550,2935305175,coderabbitai[bot],COMMENTED,2025-06-17T11:40:20Z,"**Actionable comments posted: 2**

<details>
<summary>♻️ Duplicate comments (1)</summary><blockquote>

<details>
<summary>middleware/helmet/helmet_test.go (1)</summary><blockquote>

`204-260`: **Common setup is still duplicated**  

The helper proposed in the previous review (`setupHSTSApp`) has not been introduced, and the boilerplate (`fiber.New()`, route, handler, ctx creation, etc.) is repeated in both new tests. Extracting it keeps the file concise and future maintenance trivial.

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: CodeRabbit UI**
**Review profile: CHILL**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between 0590709556719da7e9adb1b413f1a094f1380ceb and fae36e095f420053fead99ae358e15ba8f7c68bb.

</details>

<details>
<summary>📒 Files selected for processing (1)</summary>

* `middleware/helmet/helmet_test.go` (2 hunks)

</details>

<details>
<summary>⏰ Context from checks skipped due to timeout of 90000ms (2)</summary>

* GitHub Check: repeated
* GitHub Check: Compare

</details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->"
3153161550,2935323279,github-actions[bot],COMMENTED,2025-06-17T11:45:32Z,"<!-- github-benchmark-action-comment(start): Benchmark Alert -->
# :warning: **Performance Alert** :warning:

Possible performance regression was detected for benchmark.
Benchmark result of this commit is worse than the previous benchmark result exceeding threshold `1.50`.

| Benchmark suite | Current: a2b944039f6ef10978c9d2d2471201842b785e8c | Previous: 0590709556719da7e9adb1b413f1a094f1380ceb | Ratio |
|-|-|-|-|
| `BenchmarkDecoderedirectionMsg - MB/s` | `406.41` MB/s | `250.12` MB/s | `1.62` |

This comment was automatically generated by [workflow](https://github.com/gofiber/fiber/actions?query=workflow%3ABenchmark) using [github-action-benchmark](https://github.com/marketplace/actions/continuous-benchmark).
<!-- github-benchmark-action-comment(end): Benchmark Alert -->"
3154171317,2936455835,coderabbitai[bot],COMMENTED,2025-06-17T17:05:52Z,"**Actionable comments posted: 1**

<details>
<summary>🧹 Nitpick comments (5)</summary><blockquote>

<details>
<summary>test/redteam/providers/crescendo/prompts.test.ts (1)</summary><blockquote>

`10-10`: **Consider asserting absence of the deprecated placeholder as well**

Now that the prompt has switched to `{{maxTurns}}`, adding a complementary check that `{{maxRounds}}` is _not_ present will avoid accidental regressions the next time the prompt is edited.

```diff
 expect(CRESCENDO_SYSTEM_PROMPT).toContain('{{maxTurns}}');
+expect(CRESCENDO_SYSTEM_PROMPT).not.toContain('{{maxRounds}}');
```

</blockquote></details>
<details>
<summary>src/redteam/providers/crescendo/index.ts (2)</summary><blockquote>

`46-50`: **Stop-reason enum still speaks of “rounds” after renaming**

All external-facing strings were updated to “turns” except the `stopReason` values.  
For consistency and to prevent future confusion, rename the literal (and update tests):

```diff
-    | 'Max rounds reached'
+    | 'Max turns reached'
```

Similar wording appears in several `logger.debug` messages further down.  
(Keeping a mapping helper is fine if backward compatibility for stored results is needed.)

---

`414-416`: **Log message out-of-sync with configuration term**

`logger.debug` still logs “Max rounds …” although the limiting variable is `maxTurns`, which may mislead when debugging.

```diff
-logger.debug(`[Crescendo] Max rounds (${this.maxTurns}) reached. Attack completed.`);
+logger.debug(`[Crescendo] Max turns (${this.maxTurns}) reached. Attack completed.`);
```

</blockquote></details>
<details>
<summary>src/redteam/providers/crescendo/prompts.ts (1)</summary><blockquote>

`10-17`: **Prompt text mixes “rounds” with the new `{{maxTurns}}` placeholder**

After the rename the instructional text still says “round(s)” which may confuse the model/template maintainer.

Search/replace “round” → “turn” where appropriate, e.g.:

```diff
-maximizing the impact of each round within the {{maxTurns}}-round cap
+maximizing the impact of each turn within the {{maxTurns}}-turn cap
```

Repeat for bullets 4, 6 and 8.

</blockquote></details>
<details>
<summary>test/redteam/providers/crescendo/index.test.ts (1)</summary><blockquote>

`254-257`: **Stop-reason string still says “rounds” – consider renaming to match the new terminology**

The assertion expects:

```ts
expect(result.metadata?.stopReason).toBe('Max rounds reached');
```

After introducing `maxTurns`, user-visible messages should ideally use the same term to avoid confusion.  
If the provider implementation already returns `'Max rounds reached'` for backward compatibility, leave a comment explaining the discrepancy; otherwise update provider & tests:

```diff
- expect(result.metadata?.stopReason).toBe('Max rounds reached');
+ expect(result.metadata?.stopReason).toBe('Max turns reached');
```

</blockquote></details>

</blockquote></details>

<details>
<summary>📜 Review details</summary>

**Configuration used: .coderabbit.yaml**
**Review profile: CHILL**
**Plan: Pro**


<details>
<summary>📥 Commits</summary>

Reviewing files that changed from the base of the PR and between ea0fccf59456ef8e5f19f8f067d5f0353cf56554 and 72f73af96dd0901421e054fc5c9b4b01a8cb86fe.

</details>

<details>
<summary>📒 Files selected for processing (5)</summary>

* `src/redteam/providers/crescendo/index.ts` (7 hunks)
* `src/redteam/providers/crescendo/prompts.ts` (1 hunks)
* `test/providers/registry.test.ts` (1 hunks)
* `test/redteam/providers/crescendo/index.test.ts` (4 hunks)
* `test/redteam/providers/crescendo/prompts.test.ts` (1 hunks)

</details>

<details>
<summary>🧰 Additional context used</summary>

<details>
<summary>📓 Path-based instructions (1)</summary>

<details>
<summary>`src/**`: - This is a CLI tool so errors need to be handled gracefully and logged with lots of information so the user can give us enough data to fix the issue or pass it to the de...</summary>

> `src/**`: - This is a CLI tool so errors need to be handled gracefully and logged with lots of information so the user can give us enough data to fix the issue or pass it to the developers.
> 

- `src/redteam/providers/crescendo/prompts.ts`
- `src/redteam/providers/crescendo/index.ts`

</details>

</details><details>
<summary>🧬 Code Graph Analysis (2)</summary>

<details>
<summary>test/redteam/providers/crescendo/prompts.test.ts (1)</summary><blockquote>

<details>
<summary>src/redteam/providers/crescendo/prompts.ts (1)</summary>

* `CRESCENDO_SYSTEM_PROMPT` (3-85)

</details>

</blockquote></details>
<details>
<summary>src/redteam/providers/crescendo/index.ts (1)</summary><blockquote>

<details>
<summary>src/logger.ts (1)</summary>

* `logger` (191-203)

</details>

</blockquote></details>

</details>

</details>

<details>
<summary>⏰ Context from checks skipped due to timeout of 90000ms (21)</summary>

* GitHub Check: webui tests
* GitHub Check: Redteam Custom Enterprise Server
* GitHub Check: Build Docs
* GitHub Check: Style Check
* GitHub Check: Test on Node 24.x and ubuntu-latest
* GitHub Check: Test on Node 20.x and macOS-latest
* GitHub Check: Test on Node 24.x and macOS-latest
* GitHub Check: Test on Node 22.x and macOS-latest
* GitHub Check: Test on Node 22.x and ubuntu-latest
* GitHub Check: Test on Node 20.x and ubuntu-latest
* GitHub Check: Test on Node 18.x and ubuntu-latest
* GitHub Check: Test on Node 18.x and macOS-latest
* GitHub Check: Test on Node 20.x and windows-latest
* GitHub Check: Test on Node 18.x and windows-latest
* GitHub Check: Redteam
* GitHub Check: Share Test
* GitHub Check: Build on Node 24.x
* GitHub Check: Build on Node 22.x
* GitHub Check: Build on Node 18.x
* GitHub Check: Build on Node 20.x
* GitHub Check: Analyze (javascript-typescript)

</details>

<details>
<summary>🔇 Additional comments (2)</summary><blockquote>

<details>
<summary>test/providers/registry.test.ts (1)</summary>

`171-179`: **Ensure the type definition for provider config reflects the new `maxTurns` property**

`redteamConfig` now supplies `maxTurns`, but the referenced TypeScript `RedteamProviderConfig` (and any helper schema validation) are not shown here.  If those types/validators still expect `maxRounds`, the test will compile/run only because `any` escapes or because `// @ts-ignore` exists elsewhere.

Please verify the upstream interface has been updated, otherwise we risk a silent runtime mismatch.

</details>
<details>
<summary>test/redteam/providers/crescendo/index.test.ts (1)</summary>

`68-73`: **Constructor arguments updated correctly – good coverage**

All occurrences where the provider is instantiated now pass `maxTurns` instead of `maxRounds`; this keeps the test suite aligned with the refactor.




Also applies to: 81-92, 178-186, 219-225

</details>

</blockquote></details>

</details>

<!-- This is an auto-generated comment by CodeRabbit for review status -->"
3154171317,2936814674,sklein12,APPROVED,2025-06-17T19:14:06Z,
3099468178,2877385825,junkisai,APPROVED,2025-05-29T07:37:56Z,LGTM!
3099468178,2877385549,NoritakaIkeda,APPROVED,2025-05-29T07:38:01Z,thanks! LGTM!
3099468178,2879787732,hoshinotsuyoshi,APPROVED,2025-05-29T22:58:38Z,
3128517351,2908565020,gemini-code-assist[bot],COMMENTED,2025-06-08T16:41:46Z,"Hello @Habdel-Edenfield, I'm Gemini Code Assist[^1]! I'm currently reviewing this pull request and will post my feedback shortly. In the meantime, here's a summary to help you and other reviewers quickly get up to speed!

## Summary of Changes
Gemini here, providing a summary for this pull request. The primary intent of this PR, as indicated by the title, is to establish a new folder structure for documentation, specifically including Portuguese (pt-br) documentation. The changes introduce a comprehensive set of documentation files covering various aspects of the PraisonAI framework, alongside minor updates to the main README and a test file. While the documentation content appears duplicated across `docs/` and `docs_translations/pt-br/` directories in this patch, the core change is the addition of extensive documentation in Portuguese.

### Highlights
* **Documentation Structure**: New directories (`docs/`, `docs/00_introducao`, `docs/01_instalacao`, etc., and their counterparts under `docs_translations/pt-br/`) have been created to organize documentation files.
* **Portuguese Documentation Added**: A large volume of documentation files in Portuguese (pt-br) has been added, covering fundamental concepts (Agents, Tasks, Processes, Tools, Memory, RAG), usage guides (Python, YAML, JS/TS), advanced workflows, LLM models, practical examples, contributing guidelines, and FAQs.
* **README Update**: The main README has been updated to reflect the project's status as a fork and a 'learning laboratory', and includes new links pointing to sections within the newly added Portuguese documentation. A section on local development setup has also been added.
* **Test File Update**: A minor change was made to a test file (`test_mini_agents_fix.py`) to add a pytest import and use `pytest.importorskip`.

### Changelog
<details>
<summary>Click here to see the changelog</summary>

* **README.md**
  * Updated project description to reflect fork status and learning laboratory goal.
  * Revised 'Key Features' section with links to new Portuguese documentation files.
  * Minor rephrasing in 'Using Python Code' and 'Using No Code' sections.
  * Added 'Setup for Local Development' section with installation instructions.
* **docs/00_introducao/00_como_usar_esta_documentacao.md**
  * New file: Added documentation on how to use the documentation, including Obsidian tips (in Portuguese).
* **docs/00_introducao/01_o_que_e_praisonai.md**
  * New file: Added introduction to PraisonAI, its features, and diagrams (in Portuguese).
* **docs/00_introducao/02_filosofia_e_casos_de_uso.md**
  * New file: Added documentation on PraisonAI philosophy and use cases (in Portuguese).
* **docs/00_introducao/03_metodologia_de_aprendizado.md**
  * New file: Added documentation on a recommended learning methodology (in Portuguese).
* **docs/01_instalacao/00_instalacao_windows.md**
  * New file: Added detailed installation guide for Windows (in Portuguese).
* **docs/02_conceitos_fundamentais/01_agentes.md**
  * New file: Added documentation on the fundamental concept of Agents (in Portuguese).
* **docs/02_conceitos_fundamentais/02_tarefas.md**
  * New file: Added documentation on the fundamental concept of Tasks (in Portuguese).
* **docs/02_conceitos_fundamentais/03_processos.md**
  * New file: Added documentation on the fundamental concept of Processes (in Portuguese).
* **docs/02_conceitos_fundamentais/04_ferramentas.md**
  * New file: Added documentation on the fundamental concept of Tools (in Portuguese).
* **docs/02_conceitos_fundamentais/05_memoria.md**
  * New file: Added documentation on the fundamental concept of Memory (in Portuguese).
* **docs/02_conceitos_fundamentais/06_conhecimento_rag.md**
  * New file: Added documentation on Knowledge and RAG (in Portuguese).
* **docs/03_usando_praisonai/01_usando_com_python.md**
  * New file: Added guide on using PraisonAI with Python (in Portuguese).
* **docs/03_usando_praisonai/02_usando_com_yaml.md**
  * New file: Added guide on using PraisonAI with YAML (in Portuguese).
* **docs/03_usando_praisonai/03_usando_com_js_ts.md**
  * New file: Added guide on using PraisonAI with JavaScript/TypeScript (in Portuguese).
* **docs/03_usando_praisonai/04_criando_seu_primeiro_agente.md**
  * New file: Added quick guide to creating the first agent (in Portuguese).
* **docs/03_usando_praisonai/05_modelos_de_agentes.md**
  * New file: Added overview of available agent models (in Portuguese).
* **docs/03_usando_praisonai/06_configuracoes_yaml.md**
  * New file: Added YAML configuration reference (in Portuguese).
* **docs/03_usando_praisonai/07_importes_e_funcoes_essenciais.md**
  * New file: Added essential Python imports and functions reference (in Portuguese).
* **docs/04_workflows_avancados/01_processos_colaboracao_agentes.md**
  * New file: Added documentation on agent collaboration processes (in Portuguese).
* **docs/04_workflows_avancados/02_workflow_roteamento_agentico.md**
  * New file: Added documentation on Agentic Routing workflow (in Portuguese).
* **docs/04_workflows_avancados/03_workflow_orquestrador_trabalhador.md**
  * New file: Added documentation on Agentic Orchestrator-Worker workflow (in Portuguese).
* **docs/04_workflows_avancados/04_workflow_autonomo_agentico.md**
  * New file: Added documentation on Agentic Autonomous workflow (in Portuguese).
* **docs/04_workflows_avancados/05_paralelizacao_agentica.md**
  * New file: Added documentation on Agentic Parallelization workflow (in Portuguese).
* **docs/04_workflows_avancados/06_encadeamento_prompts_agentico.md**
  * New file: Added documentation on Agentic Prompt Chaining workflow (in Portuguese).
* **docs/04_workflows_avancados/07_avaliador_otimizador_agentico.md**
  * New file: Added documentation on Agentic Evaluator-Optimizer workflow (in Portuguese).
* **docs/04_workflows_avancados/08_agentes_repetitivos.md**
  * New file: Added documentation on Repetitive Agents workflow (in Portuguese).
* **docs/04_workflows_avancados/09_agentes_multimodais.md**
  * New file: Added brief documentation on Multimodal Agents (in Portuguese).
* **docs/04_workflows_avancados/10_code_interpreter_agents.md**
  * New file: Added brief documentation on Code Interpreter Agents (in Portuguese).
* **docs/04_workflows_avancados/11_math_agents.md**
  * New file: Added brief documentation on Math Agents (in Portuguese).
* **docs/04_workflows_avancados/12_saida_estruturada.md**
  * New file: Added brief documentation on Structured Output (in Portuguese).
* **docs/04_workflows_avancados/13_callback_agents.md**
  * New file: Added brief documentation on Callback Agents (in Portuguese).
* **docs/04_workflows_avancados/14_mini_agents.md**
  * New file: Added brief documentation on Mini AI Agents (in Portuguese).
* **docs/08_contribuindo_e_desenvolvimento/00_contribuindo_e_dev_local.md**
  * New file: Added guide on contributing and local development setup (in Portuguese).
* **docs/08_contribuindo_e_desenvolvimento/01_estrutura_do_codigo.md**
  * New file: Added documentation on the code structure (in Portuguese).
* **docs/09_duvidas_frequentes.md**
  * New file: Added Frequently Asked Questions (FAQ) section (in Portuguese).
* **docs/README.md**
  * New file: Added English welcome message and course structure overview.
* **docs/plan.md**
  * New file: Added content plan for the documentation (in Portuguese).
* **docs_translations/pt-br/00_introducao/00_como_usar_esta_documentacao.md**
  * New file: Added documentation on how to use the documentation, including Obsidian tips (in Portuguese).
* **docs_translations/pt-br/00_introducao/01_o_que_e_praisonai.md**
  * New file: Added introduction to PraisonAI, its features, and diagrams (in Portuguese).
* **docs_translations/pt-br/00_introducao/02_filosofia_e_casos_de_uso.md**
  * New file: Added documentation on PraisonAI philosophy and use cases (in Portuguese).
* **docs_translations/pt-br/00_introducao/03_metodologia_de_aprendizado.md**
  * New file: Added documentation on a recommended learning methodology (in Portuguese).
* **docs_translations/pt-br/01_instalacao/00_instalacao_windows.md**
  * New file: Added detailed installation guide for Windows (in Portuguese).
* **docs_translations/pt-br/02_conceitos_fundamentais/01_agentes.md**
  * New file: Added documentation on the fundamental concept of Agents (in Portuguese).
* **docs_translations/pt-br/02_conceitos_fundamentais/02_tarefas.md**
  * New file: Added documentation on the fundamental concept of Tasks (in Portuguese).
* **docs_translations/pt-br/02_conceitos_fundamentais/03_processos.md**
  * New file: Added documentation on the fundamental concept of Processes (in Portuguese).
* **docs_translations/pt-br/02_conceitos_fundamentais/04_ferramentas.md**
  * New file: Added documentation on the fundamental concept of Tools (in Portuguese).
* **docs_translations/pt-br/02_conceitos_fundamentais/05_memoria.md**
  * New file: Added documentation on the fundamental concept of Memory (in Portuguese).
* **docs_translations/pt-br/02_conceitos_fundamentais/06_conhecimento_rag.md**
  * New file: Added documentation on Knowledge and RAG (in Portuguese).
* **docs_translations/pt-br/03_usando_praisonai/01_usando_com_python.md**
  * New file: Added guide on using PraisonAI with Python (in Portuguese).
* **docs_translations/pt-br/03_usando_praisonai/02_usando_com_yaml.md**
  * New file: Added guide on using PraisonAI with YAML (in Portuguese).
* **docs_translations/pt-br/03_usando_praisonai/03_usando_com_js_ts.md**
  * New file: Added guide on using PraisonAI with JavaScript/TypeScript (in Portuguese).
* **docs_translations/pt-br/03_usando_praisonai/04_criando_seu_primeiro_agente.md**
  * New file: Added quick guide to creating the first agent (in Portuguese).
* **docs_translations/pt-br/03_usando_praisonai/05_modelos_de_agentes.md**
  * New file: Added overview of available agent models (in Portuguese).
* **docs_translations/pt-br/03_usando_praisonai/06_configuracoes_yaml.md**
  * New file: Added YAML configuration reference (in Portuguese).
* **docs_translations/pt-br/03_usando_praisonai/07_importes_e_funcoes_essenciais.md**
  * New file: Added essential Python imports and functions reference (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/01_processos_colaboracao_agentes.md**
  * New file: Added documentation on agent collaboration processes (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/02_workflow_roteamento_agentico.md**
  * New file: Added documentation on Agentic Routing workflow (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/03_workflow_orquestrador_trabalhador.md**
  * New file: Added documentation on Agentic Orchestrator-Worker workflow (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/04_workflow_autonomo_agentico.md**
  * New file: Added documentation on Agentic Autonomous workflow (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/05_paralelizacao_agentica.md**
  * New file: Added documentation on Agentic Parallelization workflow (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/06_encadeamento_prompts_agentico.md**
  * New file: Added documentation on Agentic Prompt Chaining workflow (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/07_avaliador_otimizador_agentico.md**
  * New file: Added documentation on Agentic Evaluator-Optimizer workflow (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/08_agentes_repetitivos.md**
  * New file: Added documentation on Repetitive Agents workflow (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/09_agentes_multimodais.md**
  * New file: Added brief documentation on Multimodal Agents (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/10_code_interpreter_agents.md**
  * New file: Added brief documentation on Code Interpreter Agents (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/11_math_agents.md**
  * New file: Added brief documentation on Math Agents (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/12_saida_estruturada.md**
  * New file: Added brief documentation on Structured Output (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/13_callback_agents.md**
  * New file: Added brief documentation on Callback Agents (in Portuguese).
* **docs_translations/pt-br/04_workflows_avancados/14_mini_agents.md**
  * New file: Added brief documentation on Mini AI Agents (in Portuguese).
* **docs_translations/pt-br/08_contribuindo_e_desenvolvimento/00_contribuindo_e_dev_local.md**
  * New file: Added guide on contributing and local development setup (in Portuguese).
* **docs_translations/pt-br/08_contribuindo_e_desenvolvimento/01_estrutura_do_codigo.md**
  * New file: Added documentation on the code structure (in Portuguese).
* **docs_translations/pt-br/09_duvidas_frequentes.md**
  * New file: Added Frequently Asked Questions (FAQ) section (in Portuguese).
* **docs_translations/pt-br/plan.md**
  * New file: Added content plan for the documentation (in Portuguese).
* **src/praisonai/tests/unit/agent/test_mini_agents_fix.py**
  * Added import for `pytest`.
  * Used `pytest.importorskip` to conditionally skip tests if `praisonaiagents` is not available.

</details>

<details>
<summary><b>Using Gemini Code Assist</b></summary>
<br>

The full guide for Gemini Code Assist can be found on our [documentation page](https://developers.google.com/gemini-code-assist/docs/review-github-code), here are some quick tips.

<b>Invoking Gemini</b>

You can request assistance from Gemini at any point in your pull request via creating an issue comment (i.e. comment on the pull request page) using either `/gemini <command>` or `@gemini-code-assist <command>`. Below is a summary of the supported commands.

Feature | Command | Description
--- | --- | ---
Code Review | `/gemini review` | Performs a code review for the current pull request in its current state.
Pull Request Summary | `/gemini summary` | Provides a summary of the current pull request in its current state.
Comment | @gemini-code-assist | Responds in comments when explicitly tagged, both in issue comments and review comments.
Help | `/gemini help` | Displays a list of available commands.

<b>Customization</b>

To customize Gemini Code Assist for GitHub experience, repository maintainers can create a configuration file and/or provide a custom code review style guide (such as PEP-8 for Python) by creating and adding files to a `.gemini/` folder in the base of the repository. Detailed instructions can be found [here](https://developers.google.com/gemini-code-assist/docs/customize-gemini-behavior-github).

<b>Limitations & Feedback</b>

Gemini Code Assist is currently in preview and may make mistakes. Please leave feedback on any instances where its feedback is incorrect or counter productive. You can react with :thumbsup: and :thumbsdown: on @gemini-code-assist comments to provide feedback.
</details>


<b>You can also get AI-powered code generation, chat, as well as code reviews directly in the IDE at no cost with the [Gemini Code Assist IDE Extension](https://cloud.google.com/products/gemini/code-assist).</b>


[^1]: Review the [Privacy Notices](https://policies.google.com/privacy), [Generative AI Prohibited Use Policy](https://policies.google.com/terms/generative-ai/use-policy), [Terms of Service](https://policies.google.com/terms), and learn how to configure Gemini Code Assist in GitHub [here](https://developers.google.com/gemini-code-assist/docs/review-github-code). Gemini can make mistakes, so double check it and [use code with caution](https://support.google.com/legal/answer/13505487).
"
3128517351,2908565343,gemini-code-assist[bot],CHANGES_REQUESTED,2025-06-08T16:43:32Z,"## Code Review
This pull request introduces a massive amount of documentation for the PraisonAI framework, in both English (under `docs/`) and Portuguese (under `docs_translations/pt-br/`). The effort to structure and write this extensive documentation is commendable. The refactoring of the unit test in `test_mini_agents_fix.py` to use `pytest.importorskip` is also a good improvement.

However, there are several critical and high-severity issues that need attention before this PR can be considered complete, primarily concerning the state of the English documentation and consistency in repository references. Many files intended for the English documentation (`docs/`) are currently in Portuguese and marked with 'TODO: Translate this file to English'. This significantly impacts the completeness of the English documentation as described in the PR.

Additionally, there are some medium-severity concerns regarding potentially broken image links for logos and the consistency of links in the main README pointing to documentation versions.

### Summary of Findings
* **Incomplete English Documentation**: Many files in the `docs/` directory, intended for English documentation, are currently in Portuguese and marked with 'TODO: Translate this file to English'. This is a critical issue if the PR aims to deliver complete English documentation.
* **Incorrect Repository Links**: The main README.md and some documentation files link to the original `MervinPraison/PraisonAI` repository for cloning or examples. For a fork intended as a separate learning laboratory, these should ideally point to the `Habdel-Edenfield/PraisonAI` repository or its specific resources.
* **Logo Image Handling**: Documentation notes indicate that logo images are not included and must be manually added by users, which will lead to broken images by default. Consider including placeholders or making instructions more prominent.
* **README.md Key Feature Links**: All 'Key Features' in the main README.md link to Portuguese (`pt-br`) documentation. If English versions exist or are planned, linking to them from the English README would be more consistent.
* **README.md Formatting (YAML Configuration Link)**: The 'YAML Configuration' link in the main README.md (line 34, RIGHT side) is placed somewhat awkwardly within a centered `div` but outside the main documentation badge's `<a>` tag. This is a minor layout issue. (Not commented due to severity settings).

### Merge Readiness
This pull request represents a significant contribution in terms of documentation. The sheer volume of new content is impressive, and the refactoring of the test file is a welcome improvement.

However, due to the critical issue of incomplete English translations (many 'English' documents are currently Portuguese placeholders with TODOs), and the high-severity issue of potentially confusing repository links, I cannot recommend merging this PR in its current state. These issues should be addressed to ensure the documentation is accurate, complete, and guides users effectively within the context of this specific fork.

I am unable to approve pull requests. Please ensure these changes are reviewed and approved by other maintainers after addressing the feedback, particularly the critical and high-severity items."
3077405928,2860224931,copilot-pull-request-reviewer[bot],COMMENTED,2025-05-22T08:09:36Z,"## Pull Request Overview

Adds support for JSON/YAML output modes to the `okteto namespace list` command, including flag parsing, output formatting, and corresponding unit tests.

- Introduces a new `--output` flag with validation for `json` and `yaml`
- Implements `displayListNamespaces` and `getNamespaceOutput` to render in table, JSON, or YAML
- Adds unit tests for output validation and formatted output cases

### Reviewed Changes

Copilot reviewed 2 out of 2 changed files in this pull request and generated 3 comments.

| File                          | Description                                                                                   |
|-------------------------------|-----------------------------------------------------------------------------------------------|
| cmd/namespace/list.go         | Add `--output` flag, validate formats, implement JSON/YAML/table output functions             |
| cmd/namespace/list_test.go    | Update existing test for new signature and add tests for `validateNamespaceListOutput` and `displayListNamespaces` |


<details>
<summary>Comments suppressed due to low confidence (1)</summary>

**cmd/namespace/list_test.go:78**
* Add a test case that calls `executeListNamespaces` with an invalid format (for example, ""xml"") to assert that it returns `errInvalidOutput`.
```
err := nsCmd.executeListNamespaces(ctx, """")
```
</details>

"
3077405928,2860587994,ifbyol,COMMENTED,2025-05-22T09:59:11Z,
3077405928,2860589878,ifbyol,COMMENTED,2025-05-22T09:59:41Z,
3108485860,2886698318,FunamaYukina,APPROVED,2025-06-02T04:46:43Z,Thank you!! LGTM!👍
3082295750,2860176544,sourcery-ai[bot],COMMENTED,2025-05-22T07:53:02Z,"Hey @mldangelo - I've reviewed your changes - here's some feedback:

- Add proper aria-expanded (and aria-controls) attributes to the IconButton so assistive tech can announce the toggle state of the collapsible alert.
- You could consolidate the rotation logic on the ExpandMoreIcon into one place (via sx) instead of toggling transforms on both parent and child to simplify the code.
- Consider using theme.spacing for your margin/padding values (e.g., mb: theme.spacing(0.5)) rather than hard‐coded numbers for more consistent theming.

<details>
<summary>Here's what I looked at during the review</summary>

- 🟡 **General issues**: 4 issues found
- 🟢 **Security**: all looks good
- 🟢 **Testing**: all looks good
- 🟢 **Documentation**: all looks good
</details>

***

<details>
<summary>Sourcery is free for open source - if you like our reviews please consider sharing them ✨</summary>

- [X](https://twitter.com/intent/tweet?text=I%20just%20got%20an%20instant%20code%20review%20from%20%40SourceryAI%2C%20and%20it%20was%20brilliant%21%20It%27s%20free%20for%20open%20source%20and%20has%20a%20free%20trial%20for%20private%20code.%20Check%20it%20out%20https%3A//sourcery.ai)
- [Mastodon](https://mastodon.social/share?text=I%20just%20got%20an%20instant%20code%20review%20from%20%40SourceryAI%2C%20and%20it%20was%20brilliant%21%20It%27s%20free%20for%20open%20source%20and%20has%20a%20free%20trial%20for%20private%20code.%20Check%20it%20out%20https%3A//sourcery.ai)
- [LinkedIn](https://www.linkedin.com/sharing/share-offsite/?url=https://sourcery.ai)
- [Facebook](https://www.facebook.com/sharer/sharer.php?u=https://sourcery.ai)

</details>

<sub>
Help me be more useful! Please click 👍 or 👎 on each comment and I'll use the feedback to improve your reviews.
</sub>"
3100343451,2878398364,Madman10K,COMMENTED,2025-05-29T13:52:47Z,
3100343451,2878738021,alehander92,CHANGES_REQUESTED,2025-05-29T15:40:19Z,"good fix: but not the right place 

i think this doesn't work with the nix build/appimage, because they don't use ct_wrapper: this file is a workaround for the dev build, so I expect that the fix wouldn't work for them (but i might be wrong)

we need to maybe make a fix where we detect `--version` in the raw args and call the process `ct version` (we do something like that in `ct help` but not exactly)

we can also patch confutils with better direct support for flag/options like that but i might be remembering wrong here "
